ID,Formula,Bulk,Mo,Nb,Ta,Ti,V,W,Zr
3505,Ta90Nb15Mo23,203.314768,23,15,90,0,0,0,0
5720,Nb68V45Mo15,180.470333,15,68,0,0,45,0,0
7621,Nb30V98,177.541607,0,30,0,0,98,0,0
5182,Zr30Ta30Nb38V15W15,154.073782,0,38,30,0,15,15,30
7151,Zr23Ta15Ti45Nb15V15Mo15,128.49752,15,15,15,45,15,0,23
1146,Ta90Mo38,212.332153,38,0,90,0,0,0,0
112,Zr15Ta45Ti15V23W30,176.530385,0,0,45,15,23,30,15
6999,Ta23Ti45Mo30W30,191.085086,30,0,23,45,0,30,0
4050,Zr15Ta23Ti15V75,145.906411,0,0,23,15,75,0,15
1034,Zr15Nb38V60W15,163.223346,0,38,0,0,60,15,15
3797,Ti38Nb15V30Mo45,174.70643,45,15,0,38,30,0,0
10662,Ti45Nb15V15Mo23W30,181.970525,23,15,0,45,15,30,0
8925,Zr15Ta15Ti30V53W15,146.138455,0,0,15,30,53,15,15
7999,Zr15Ti15V38Mo30W30,187.817669,30,0,0,15,38,30,15
4546,Zr38Ta75Mo15,151.471366,15,0,75,0,0,0,38
1636,Ti23Nb15V30Mo30W30,203.283567,30,15,0,23,30,30,0
1710,Ta15Ti15V23Mo75,214.626093,75,0,15,15,23,0,0
1380,Zr15Ta30Ti23Nb15Mo15W30,177.083839,15,15,30,23,0,30,15
2505,Zr15Ta60Ti23Nb15W15,162.345283,0,15,60,23,0,15,15
11582,Zr15Ta45V38Mo15W15,182.428129,15,0,45,0,38,15,15
6447,Zr15Ta38Ti30V30W15,150.111161,0,0,38,30,30,15,15
6245,Ta15Ti68Nb30W15,141.962293,0,30,15,68,0,15,0
3423,Ta68Nb30Mo15W15,206.173884,15,30,68,0,0,15,0
2645,Zr30Ti15V15Mo68,167.219829,68,0,0,15,15,0,30
10034,Ta98Ti15W15,194.70914,0,0,98,15,0,15,0
10320,Zr23Ti30V15Mo60,161.037225,60,0,0,30,15,0,23
1060,Ta38Ti15Nb60V15,170.108875,0,60,38,15,15,0,0
3611,Zr30Ti30Nb38Mo15W15,140.004024,15,38,0,30,0,15,30
7245,Zr15Ta30Nb60W23,179.37926,0,60,30,0,0,23,15
5434,V105Mo23,197.886584,23,0,0,0,105,0,0
11034,Ta15Ti15Nb15Mo83,218.707128,83,15,15,15,0,0,0
6675,Zr15Ti30V15Mo68,176.35613,68,0,0,30,15,0,15
146,Zr15Ta30Ti38Mo45,162.815953,45,0,30,38,0,0,15
10206,Ta15Ti45Nb23Mo30W15,175.314452,30,23,15,45,0,15,0
6363,Zr15Ti53Nb15V45,120.624161,0,15,0,53,45,0,15
9857,Zr23Ti30V75,125.462213,0,0,0,30,75,0,23
380,Zr15Ti15V45Mo15W38,185.156244,15,0,0,15,45,38,15
9119,Ta30Nb15V45Mo23W15,207.236741,23,15,30,0,45,15,0
2195,Zr30Ta15Ti23Nb45W15,138.662053,0,45,15,23,0,15,30
6023,Zr38Ta15Ti45Nb15Mo15,116.233859,15,15,15,45,0,0,38
7077,Zr30Ta23Nb30Mo30W15,172.187278,30,30,23,0,0,15,30
6151,Zr45Ta23Ti15W45,152.223889,0,0,23,15,0,45,45
582,Zr53V45Mo30,128.31245,30,0,0,0,45,0,53
3737,Zr30Ta15V68Mo15,142.412659,15,0,15,0,68,0,30
4434,Zr60Ta53V15,122.466456,0,0,53,0,15,0,60
1374,Ti15V45W68,228.894461,0,0,0,15,45,68,0
5512,Zr15Nb53Mo60,194.38089,60,53,0,0,0,0,15
1206,Zr60Ta23Nb45,118.292056,0,45,23,0,0,0,60
450,Zr45Ta30V23Mo30,139.841301,30,0,30,0,23,0,45
6211,Zr15Ta38Ti60Nb15,125.111002,0,15,38,60,0,0,15
4310,Zr30Ta23Ti15W60,182.186662,0,0,23,15,0,60,30
374,Zr15Ti45Nb15Mo15W38,165.622939,15,15,0,45,0,38,15
5460,Zr30Nb45V38Mo15,142.826978,15,45,0,0,38,0,30
3909,Zr15Nb15V38Mo45W15,195.287345,45,15,0,0,38,15,15
2423,Ti30Nb38V30W30,177.494855,0,38,0,30,30,30,0
6077,Ta23Ti15Nb15V15Mo30W30,213.908058,30,15,23,15,15,30,0
6413,Ta30Ti30Nb23W45,196.224011,0,23,30,30,0,45,0
3307,Zr68Ta15V30Mo15,112.957073,15,0,15,0,30,0,68
10380,Ta30Ti23Nb30V15Mo30,180.896058,30,30,30,23,15,0,0
6397,Ti30Nb30Mo23W45,205.446944,23,30,0,30,0,45,0
5050,Zr15V68Mo30W15,186.299852,30,0,0,0,68,15,15
10450,Zr60Ti15Nb23Mo30,121.118919,30,23,0,15,0,0,60
7337,Ta38Ti45W45,187.32926,0,0,38,45,0,45,0
8803,Ta30Nb23W75,246.91282,0,23,30,0,0,75,0
8985,Ta45Ti15V23Mo15W30,207.481692,15,0,45,15,23,30,0
5122,Ta30Ti15Nb15V45Mo23,182.107024,23,15,30,15,45,0,0
11808,Zr30Ta15Ti30Nb15V15W23,139.192405,0,15,15,30,15,23,30
4606,Zr30Ta15V60W23,153.210571,0,0,15,0,60,23,30
3551,Ta60Ti15Mo30W23,213.708291,30,0,60,15,0,23,0
6535,Zr45Ta15Ti15Nb15W38,143.708593,0,15,15,15,0,38,45
60,Zr15Ta45Nb53V15,163.252351,0,53,45,0,15,0,15
6083,Zr30Ta15Ti23Nb30V15W15,135.990544,0,30,15,23,15,15,30
9925,Ta15Nb38Mo45W30,234.317371,45,38,15,0,0,30,0
7535,Ta15Ti23Nb15V60Mo15,168.915297,15,15,15,23,60,0,0
94,Zr15Ta23Ti30Nb15Mo45,165.304545,45,15,23,30,0,0,15
4262,Zr15Ta45Nb30Mo23W15,189.252149,23,30,45,0,0,15,15
3763,Ti30Nb38Mo45W15,193.95617,45,38,0,30,0,15,0
1252,Zr15Ti45Nb38Mo15W15,145.473699,15,38,0,45,0,15,15
3047,Zr30Ta45Mo53,177.631258,53,0,45,0,0,0,30
8119,Zr15Ti23Nb30W60,190.262356,0,30,0,23,0,60,15
10808,Ta30Ti53Mo45,168.805567,45,0,30,53,0,0,0
3275,Ta30Nb60W38,210.726892,0,60,30,0,0,38,0
252,Zr30V38Mo15W45,180.921598,15,0,0,0,38,45,30
11112,Zr23Nb45V15Mo45,169.79741,45,45,0,0,15,0,23
1094,Ti83Nb15V30,122.832501,0,15,0,83,30,0,0
4780,Zr30Ti23V15Mo60,156.180048,60,0,0,23,15,0,30
320,Zr53Nb75,119.905789,0,75,0,0,0,0,53
9803,Ta38V15Mo30W45,240.896116,30,0,38,0,15,45,0
1299,Zr98V15W15,100.141004,0,0,0,0,15,15,98
5639,Zr15V68Mo15W30,189.74556,15,0,0,0,68,30,15
11320,Zr68Mo60,133.095768,60,0,0,0,0,0,68
1404,Zr15Ti15Nb15V53W30,165.110949,0,15,0,15,53,30,15
3353,Ta15Ti60V53,135.908048,0,0,15,60,53,0,0
4182,Ti83V15Mo15W15,138.659619,15,0,0,83,15,15,0
4176,Ta83Ti15V15Mo15,187.792882,15,0,83,15,15,0,0
11450,Ta15Ti60Nb23V15W15,146.947371,0,23,15,60,15,15,0
7707,Zr30Ta15Ti15Nb53Mo15,139.322775,15,53,15,15,0,0,30
7363,Ta45Nb60W23,201.052419,0,60,45,0,0,23,0
3195,Zr23Ta15Ti15Nb30Mo45,164.978544,45,30,15,15,0,0,23
11696,Zr15Ti60V15W38,145.138881,0,0,0,60,15,38,15
5898,Zr23Ta30Nb30V15Mo30,167.200942,30,30,30,0,15,0,23
11662,Ta38Ti15Nb15Mo60,207.059767,60,15,38,15,0,0,0
10576,Ta68Ti45W15,165.798964,0,0,68,45,0,15,0
1897,Ta38V30Mo15W45,233.016413,15,0,38,0,30,45,0
179,Ta30Nb30V23Mo15W30,214.023822,15,30,30,0,23,30,0
2398,Ta30Nb30V30Mo38,202.498966,38,30,30,0,30,0,0
6880,Zr45Ta15Ti15V23Mo15W15,133.657402,15,0,15,15,23,15,45
3161,Zr15Ta60Nb30V23,164.917818,0,30,60,0,23,0,15
11837,Ta45V15W68,242.954604,0,0,45,0,15,68,0
11206,Ta30Ti53Mo15W30,176.726951,15,0,30,53,0,30,0
3078,Zr30Ti15Nb15V15Mo38W15,160.322305,38,15,0,15,15,15,30
5296,Zr15Ta15Ti38V15Mo15W30,164.533445,15,0,15,38,15,30,15
5606,Zr30Ti45Nb38W15,124.075424,0,38,0,45,0,15,30
6621,Zr23Ta75Ti15Mo15,157.924421,15,0,75,15,0,0,23
4512,Zr15Nb15Mo68W30,226.840449,68,15,0,0,0,30,15
10112,Zr23Ta15Ti15V30Mo15W30,170.75123,15,0,15,15,30,30,23
8490,Ti15Nb15Mo15W83,251.626537,15,15,0,15,0,83,0
3844,Zr23Ti45Nb30V15Mo15,127.523261,15,30,0,45,15,0,23
8589,Zr15Ta38Ti45V15W15,144.310086,0,0,38,45,15,15,15
4720,Ta23Ti15Nb15V15Mo15W45,217.781354,15,15,23,15,15,45,0
1945,Zr23Ta45Nb15Mo30W15,184.162565,30,15,45,0,0,15,23
7413,Ta23Ti15Mo45W45,237.129506,45,0,23,15,0,45,0
710,Zr53Ta15Ti15Nb15V15Mo15,118.301985,15,15,15,15,15,0,53
7952,Ta15Nb53V30W30,201.772615,0,53,15,0,30,30,0
1179,Ta90W38,225.233196,0,0,90,0,0,38,0
9669,Zr30Ta15Ti30Mo23W30,158.535848,23,0,15,30,0,30,30
2047,Ti30V30Mo68,197.121052,68,0,0,30,30,0,0
4898,Zr15Ti30Nb15V15Mo53,165.22395,53,15,0,30,15,0,15
522,Ta23Ti30V15W60,210.375223,0,0,23,30,15,60,0
10744,Zr38Ti75V15,100.710124,0,0,0,75,15,0,38
2996,Zr15Ti15V30Mo15W53,200.06055,15,0,0,15,30,53,15
3281,Zr38Nb60V30,129.770207,0,60,0,0,30,0,38
2281,Zr38Ta15Ti60Mo15,111.510115,15,0,15,60,0,0,38
11576,Zr15Ti38Nb45V15Mo15,138.031863,15,45,0,38,15,0,15
636,Zr30Ta15Ti15V38Mo30,143.381979,30,0,15,15,38,0,30
2275,Zr38Ti60Nb15Mo15,110.904725,15,15,0,60,0,0,38
9126,Ta15Ti30V45Mo23W15,183.039305,23,0,15,30,45,15,0
10582,Zr15Ti68V45,116.823637,0,0,0,68,45,0,15
4344,Zr30Nb23Mo45W30,191.247824,45,23,0,0,0,30,30
10696,Zr30V15Mo38W45,199.006505,38,0,0,0,15,45,30
2611,Zr23Ti15Mo45W45,203.208926,45,0,0,15,0,45,23
8126,Ta30Ti15Nb30V30Mo23,181.738044,23,30,30,15,30,0,0
6060,Zr38Ti45Mo15W30,132.76698,15,0,0,45,0,30,38
2865,Ta15Nb15V15Mo53W30,241.135363,53,15,15,0,15,30,0
158,Zr15Ta30Nb45V38,157.932963,0,45,30,0,38,0,15
2296,Zr38Ti15Nb15V60,115.354974,0,15,0,15,60,0,38
6404,Zr45Ta30Ti30Mo23,126.144567,23,0,30,30,0,0,45
6069,Zr38Ti45Nb15V30,109.534677,0,15,0,45,30,0,38
4737,Ta15Ti23V75Mo15,170.849205,15,0,15,23,75,0,0
1621,Ta60Ti38W30,183.481017,0,0,60,38,0,30,0
12004,Zr15Ta53V15Mo30W15,194.278051,30,0,53,0,15,15,15
10939,Zr38Ta45Ti15V30,129.043974,0,0,45,15,30,0,38
3344,Ta60Nb15V53,185.324606,0,15,60,0,53,0,0
11218,Ta30Nb15V53W30,205.770274,0,15,30,0,53,30,0
4161,Ta15Ti15V83W15,181.122648,0,0,15,15,83,15,0
5618,Zr15Ta15Ti15V23Mo45W15,186.755322,45,0,15,15,23,15,15
3176,Zr23Ta15Nb15V15Mo60,184.629288,60,15,15,0,15,0,23
11816,Ta15Mo45W68,274.789571,45,0,15,0,0,68,0
3512,Ta15Mo23W90,281.510295,23,0,15,0,0,90,0
4353,Zr30Ti23Mo45W30,174.584925,45,0,0,23,0,30,30
6636,Zr23Ti75Nb15V15,109.882874,0,15,0,75,15,0,23
1245,Ta45Ti15Nb38Mo15W15,193.066753,15,38,45,15,0,15,0
397,Zr38Ta15Nb60Mo15,140.935461,15,60,15,0,0,0,38
7719,Zr30Ti53V15Mo15W15,125.022575,15,0,0,53,15,15,30
2059,Zr30Ti30Nb68,124.340734,0,68,0,30,0,0,30
5872,Zr15Ta23Ti30V30W30,161.970578,0,0,23,30,30,30,15
10753,Zr15Ti38Nb60Mo15,139.302035,15,60,0,38,0,0,15
9028,Ta15Ti23V30Mo15W45,211.450076,15,0,15,23,30,45,0
9683,Ti15Nb53Mo45W15,205.176775,45,53,0,15,0,15,0
6855,Ta23Ti15Nb45Mo30W15,198.930165,30,45,23,15,0,15,0
7973,Zr15Nb15V30Mo30W38,206.37289,30,15,0,0,30,38,15
1413,Ta38Mo15W75,267.611221,15,0,38,0,0,75,0
8751,Ta15Ti15Nb45V23Mo30,182.937499,30,45,15,15,23,0,0
10561,Zr15Ti45Mo68,165.440152,68,0,0,45,0,0,15
11681,Zr15V15Mo60W38,229.461192,60,0,0,0,15,38,15
8335,Zr45Ti53Nb15Mo15,109.439917,15,15,0,53,0,0,45
5281,Zr30Ta30Ti53W15,125.981311,0,0,30,53,0,15,30
964,Zr15Ta15Ti23Nb30V30Mo15,150.527126,15,30,15,23,30,0,15
8107,Ti23V60Mo30W15,192.272515,30,0,0,23,60,15,0
8563,Ta23Ti15Nb30V15W45,205.890708,0,30,23,15,15,45,0
2898,Ta15Ti38Nb15V30W30,173.973281,0,15,15,38,30,30,0
9814,Zr45Ta38Nb30V15,129.787464,0,30,38,0,15,0,45
3943,Zr30Ta15Ti30Nb15V23Mo15,128.54968,15,15,15,30,23,0,30
1943,Ta45Nb15V15Mo30W23,221.915512,30,15,45,0,15,23,0
5071,Zr15Ta30Nb15Mo45W23,208.825602,45,15,30,0,0,23,15
7244,Zr15Ta30Nb60V23,158.902648,0,60,30,0,23,0,15
10568,Zr15Ta45Nb68,164.915879,0,68,45,0,0,0,15
7886,Zr15Ta15V15Mo60W23,216.664575,60,0,15,0,15,23,15
2630,Ta15Nb15Mo68W30,246.830429,68,15,15,0,0,30,0
5881,Zr15Ti23Nb30Mo30W30,183.221817,30,30,0,23,0,30,15
7288,Zr30Ta15Ti15V30Mo23W15,152.238335,23,0,15,15,30,15,30
6290,Zr45Nb68W15,135.43498,0,68,0,0,0,15,45
6954,Ta53Nb30V15Mo30,200.786568,30,30,53,0,15,0,0
4168,Ta15Nb83Mo15W15,198.787134,15,83,15,0,0,15,0
6396,Ti30Nb30V45Mo23,165.274547,23,30,0,30,45,0,0
6264,Zr15Ta30Ti30V23Mo15W15,160.606534,15,0,30,30,23,15,15
5415,Ti90Nb15V23,118.728202,0,15,0,90,23,0,0
7987,Zr15Ta38Ti30Nb15Mo30,159.06745,30,15,38,30,0,0,15
990,Ta38Ti30Nb30V30,157.989748,0,30,38,30,30,0,0
8234,Ta45Ti30V30Mo23,174.094995,23,0,45,30,30,0,0
891,Zr60Ti23Nb15V30,103.630028,0,15,0,23,30,0,60
2990,Zr15Ti30Nb15Mo15W53,189.20035,15,15,0,30,0,53,15
2402,Ti30Nb30Mo38W30,202.168276,38,30,0,30,0,30,0
3988,Zr15Ti15Nb23V30Mo30W15,173.636655,30,23,0,15,30,15,15
4855,Zr15Ta15Ti15Nb15V30Mo23W15,172.377799,23,15,15,15,30,15,15
3944,Zr30Ta15Ti30Nb15Mo15W23,148.516697,15,15,15,30,0,23,30
11471,Zr15Ta45Mo38W30,214.571,38,0,45,0,0,30,15
11789,Zr30Ta45V53,141.943372,0,0,45,0,53,0,30
4365,Ta45Ti23V30W30,190.951525,0,0,45,23,30,30,0
9120,Zr15Ta30Nb15V45Mo23,171.861875,23,15,30,0,45,0,15
4391,Zr60Ti30Nb38,103.197533,0,38,0,30,0,0,60
59,Ta45Nb53V15W15,194.322959,0,53,45,0,15,15,0
9442,Zr60Ta23Ti15Nb15V15,112.232953,0,15,23,15,15,0,60
10930,Zr38Ta15Ti30Nb45,118.960104,0,45,15,30,0,0,38
2254,Zr53Ta30Ti15V15W15,123.545372,0,0,30,15,15,15,53
8904,Zr60V15W53,144.996598,0,0,0,0,15,53,60
10791,Zr30Nb23V45Mo15W15,153.055722,15,23,0,0,45,15,30
9445,Zr60Ti23Nb15V15W15,111.179342,0,15,0,23,15,15,60
8138,Zr30Ta30Ti30Mo23W15,149.461478,23,0,30,30,0,15,30
3178,Ti15Nb15V15Mo60W23,224.131982,60,15,0,15,15,23,0
11015,Ti75Mo53,153.525828,53,0,0,75,0,0,0
4954,Ta15Ti30Nb15V15Mo38W15,191.655362,38,15,15,30,15,15,0
8597,Zr45Ti15Nb38V15Mo15,123.993382,15,38,0,15,15,0,45
5719,Ti45Nb68Mo15,150.675051,15,68,0,45,0,0,0
3140,Zr15Ta23Nb60Mo30,176.780278,30,60,23,0,0,0,15
9677,Zr30Ta23Ti15V30W30,152.527289,0,0,23,15,30,30,30
9312,V45Mo45W38,244.133996,45,0,0,0,45,38,0
1287,Nb15V15W98,277.767449,0,15,0,0,15,98,0
731,Ti38Nb60Mo30,164.994957,30,60,0,38,0,0,0
1889,Ti30Nb38Mo15W45,200.931667,15,38,0,30,0,45,0
4701,Ta15Nb15V75W23,200.214454,0,15,15,0,75,23,0
5243,Ta60Ti15Nb23V15W15,186.559178,0,23,60,15,15,15,0
5987,Ta15Nb30V30Mo53,210.261746,53,30,15,0,30,0,0
10765,Zr15Ti60Mo15W38,155.69937,15,0,0,60,0,38,15
9213,Zr38Ta15Nb15V45W15,140.666906,0,15,15,0,45,15,38
6168,Zr60Ta15V23Mo30,126.630424,30,0,15,0,23,0,60
10831,Ta45V30W53,230.934032,0,0,45,0,30,53,0
11227,Zr30Ta15Ti30W53,163.436561,0,0,15,30,0,53,30
355,Zr45Ta30Nb38V15,129.871346,0,38,30,0,15,0,45
8006,Ta45Ti38Nb30Mo15,163.92104,15,30,45,38,0,0,0
5627,Nb68V30Mo15W15,194.64467,15,68,0,0,30,15,0
11688,Ti15Nb60V38W15,173.642634,0,60,0,15,38,15,0
865,Ta30Nb23V60Mo15,188.720448,15,23,30,0,60,0,0
7342,Ti38V45W45,186.888924,0,0,0,38,45,45,0
2066,Ta68V30W30,212.885541,0,0,68,0,30,30,0
11643,Ti30V15Mo45W38,217.953065,45,0,0,30,15,38,0
5886,Zr15Ta30V23Mo30W30,204.721896,30,0,30,0,23,30,15
11829,Ti15Nb45W68,225.722199,0,45,0,15,0,68,0
7872,Zr83V30W15,105.940415,0,0,0,0,30,15,83
5973,Nb90V23W15,182.381275,0,90,0,0,23,15,0
3628,Zr23Ti15Nb15V30Mo30W15,161.657125,30,15,0,15,30,15,23
1041,Ta15Nb38V15Mo60,213.262679,60,38,15,0,15,0,0
2891,Zr30Ti38Nb15Mo15W30,146.121249,15,15,0,38,0,30,30
3729,Zr30Ti68Nb15Mo15,112.395155,15,15,0,68,0,0,30
7389,Zr15Ti15Nb68Mo15W15,165.331674,15,68,0,15,0,15,15
5288,Zr15Ti15Nb15V38Mo30W15,174.012897,30,15,0,15,38,15,15
1628,Zr30Ti60W38,132.171995,0,0,0,60,0,38,30
10301,Zr30Ti45Nb23V15W15,123.614367,0,23,0,45,15,15,30
1842,Ta45Ti15Nb23V15Mo15W15,193.064149,15,23,45,15,15,15,0
6432,Zr15Ta30Nb30Mo38W15,197.056486,38,30,30,0,0,15,15
167,Zr15Ta45V30W38,194.489575,0,0,45,0,30,38,15
4069,Zr23Ta45Mo15W45,201.396513,15,0,45,0,0,45,23
11319,Mo60W68,281.580698,60,0,0,0,0,68,0
7170,Zr30V75Mo23,144.801981,23,0,0,0,75,0,30
9021,Ta23Nb15V30Mo15W45,231.094258,15,15,23,0,30,45,0
405,Ta60Ti15Mo15W38,218.733495,15,0,60,15,0,38,0
1381,Zr15Ta30Nb15V23Mo15W30,192.695536,15,15,30,0,23,30,15
10451,Nb23V15Mo30W60,252.519038,30,23,0,0,15,60,0
3610,Zr30Ti30Nb38V15Mo15,128.841549,15,38,0,30,15,0,30
3280,Nb60V30W38,205.612007,0,60,0,0,30,38,0
3046,Ta45Mo53W30,243.922737,53,0,45,0,0,30,0
10663,Zr30Ti45Nb15V15Mo23,123.717427,23,15,0,45,15,0,30
11745,Ta15Ti38Nb15V60,148.224509,0,15,15,38,60,0,0
8802,Ta30Nb23V75,180.572434,0,23,30,0,75,0,0
5721,Nb68Mo15W45,222.673163,15,68,0,0,0,45,0
7076,Zr30Ta23Nb30V15Mo30,157.954954,30,30,23,0,15,0,30
1711,Ta15Ti15Mo75W23,235.561985,75,0,15,15,0,23,0
2352,Zr15Ta45V30Mo23W15,188.282554,23,0,45,0,30,15,15
4435,Zr60Ta53W15,132.072106,0,0,53,0,0,15,60
7412,Ta23Ti15V45Mo45,196.578036,45,0,23,15,45,0,0
11577,Zr15Ti38Nb45Mo15W15,150.635002,15,45,0,38,0,15,15
1523,Zr45V30Mo15W38,156.59155,15,0,0,0,30,38,45
6534,Zr45Ta15Ti15Nb15V38,116.410916,0,15,15,15,38,0,45
5183,Zr30Ti30Nb38V15W15,131.729038,0,38,0,30,15,15,30
4051,Zr15Ta23Ti15W75,216.74915,0,0,23,15,0,75,15
6706,Ti15Nb53V30Mo15W15,184.338053,15,53,0,15,30,15,0
4899,Zr15Ti30Nb15Mo53W15,180.556259,53,15,0,30,0,15,15
253,Ta38Ti45Nb15V30,147.050011,0,15,38,45,30,0,0
637,Zr30Ta15Ti15Mo30W38,179.728038,30,0,15,15,0,38,30
2160,Ta15Nb15V23Mo45W30,235.084165,45,15,15,0,23,30,0
7514,Ta23Ti15Nb15V60Mo15,176.788932,15,15,23,15,60,0,0
1273,Zr98Ta15Mo15,99.199137,15,0,15,0,0,0,98
10557,Ta45Mo68W15,240.605958,68,0,45,0,0,15,0
5085,Zr15Ti15Nb45V30W23,160.489298,0,45,0,15,30,23,15
2608,Zr23Ta15Mo45W45,217.790712,45,0,15,0,0,45,23
9648,Ti30Nb30V15W53,198.204785,0,30,0,30,15,53,0
503,Ta30Ti15Mo23W60,237.625068,23,0,30,15,0,60,0
7184,Zr30Ta23Ti75,108.276457,0,0,23,75,0,0,30
7980,Zr15Ta15Ti30Nb30V38,137.334974,0,30,15,30,38,0,15
9825,Ta23Nb75Mo30,195.459963,30,75,23,0,0,0,0
10133,Zr45V15Mo53W15,164.057593,53,0,0,0,15,15,45
2896,Zr30Ta15V38Mo15W30,170.82164,15,0,15,0,38,30,30
2092,Zr30Ti15Nb15V15W53,169.732667,0,15,0,15,15,53,30
3386,Ti15V60Mo30W23,206.6501,30,0,0,15,60,23,0
8590,Ta15Ti15Nb38V45Mo15,173.860702,15,38,15,15,45,0,0
5177,Zr30Ta30V15Mo38W15,177.658499,38,0,30,0,15,15,30
5049,Zr15Ti68Mo30W15,140.557328,30,0,0,68,0,15,15
11485,Zr15Nb38V45W30,176.422918,0,38,0,0,45,30,15
10134,Ta15Ti15Nb53V45,164.54334,0,53,15,15,45,0,0
8668,Ta15Ti30Nb38Mo15W30,189.647655,15,38,15,30,0,30,0
11449,Zr15Ti15V60Mo23W15,169.084823,23,0,0,15,60,15,15
3524,Ti15Nb23V90,164.796501,0,23,0,15,90,0,0
193,Zr30Ta30Ti30Nb15W23,142.302854,0,15,30,30,0,23,30
1425,Ti38Nb15V75,147.1565,0,15,0,38,75,0,0
9822,Zr45Ta30Ti38W15,119.984727,0,0,30,38,0,15,45
6056,Zr38Ta45V30Mo15,143.243333,15,0,45,0,30,0,38
7726,Ta15Ti15Nb30V53Mo15,173.643431,15,30,15,15,53,0,0
3372,Ta60Nb15Mo30W23,224.261353,30,15,60,0,0,23,0
399,Ti15Nb60Mo15W38,206.246797,15,60,0,15,0,38,0
1617,Nb60V38W30,198.404544,0,60,0,0,38,30,0
4533,Ta68Ti15V30W15,187.665878,0,0,68,15,30,15,0
6600,Zr45Ta15Ti15Mo38W15,149.987415,38,0,15,15,0,15,45
3716,Zr23Ta105,164.455603,0,0,105,0,0,0,23
4953,Zr30V83W15,144.638419,0,0,0,0,83,15,30
10697,Ta15Ti45Nb38V30,144.102527,0,38,15,45,30,0,0
8564,Zr45Ta23Ti15Nb30V15,121.705021,0,30,23,15,15,0,45
9684,Zr15Ti15Nb53Mo45,169.793805,45,53,0,15,0,0,15
4157,Ti15Nb15V83W15,178.292767,0,15,0,15,83,15,0
4739,Zr75Ta15Ti23Mo15,103.00725,15,0,15,23,0,0,75
9127,Zr15Ta15Ti30V45Mo23,149.54918,23,0,15,30,45,0,15
8233,Zr30Nb45Mo23W30,177.140768,23,45,0,0,0,30,30
2709,Ta30Ti30V53Mo15,166.788868,15,0,30,30,53,0,0
5148,Zr30Ta23Nb30Mo15W30,174.776362,15,30,23,0,0,30,30
5974,Zr15Nb90V23,152.103377,0,90,0,0,23,0,15
6852,Zr15Ti45Nb30V15W23,142.561752,0,30,0,45,15,23,15
8465,Zr15Ta45Nb45V23,161.444452,0,45,45,0,23,0,15
298,Ta30Ti45V23W30,170.990734,0,0,30,45,23,30,0
7183,Ta23Ti75W30,150.936579,0,0,23,75,0,30,0
9118,Zr15Ta30Ti45Nb15Mo23,144.74607,23,15,30,45,0,0,15
6638,Zr23Nb15V75W15,154.799833,0,15,0,0,75,15,23
11811,Nb15V68Mo45,206.441085,45,15,0,0,68,0,0
2862,Ta15Ti15Nb15V30Mo53,199.985759,53,15,15,15,30,0,0
7974,Ta15Ti30V38Mo30W15,187.863587,30,0,15,30,38,15,0
1079,Zr30Nb83Mo15,146.120747,15,83,0,0,0,0,30
6953,Ta53Ti15Nb30Mo30,191.822252,30,30,53,15,0,0,0
5875,Zr15Ta23Ti30Nb30Mo30,156.933973,30,30,23,30,0,0,15
4638,Ta23Ti15V15W75,236.30247,0,0,23,15,15,75,0
997,Zr30Ti38Nb30V30,117.842636,0,30,0,38,30,0,30
3523,Zr90Ta15Nb23,98.361258,0,23,15,0,0,0,90
2963,Zr23Ta15Ti60Nb15Mo15,121.416028,15,15,15,60,0,0,23
9026,Zr45Ti23Nb15Mo15W30,141.351782,15,15,0,23,0,30,45
6051,Zr38Nb45Mo15W30,161.085546,15,45,0,0,0,30,38
1274,Ti15V98Mo15,176.887618,15,0,0,15,98,0,0
7049,Zr15Ta53Nb15Mo30W15,196.09602,30,15,53,0,0,15,15
8756,Zr23Ta15Nb45Mo30W15,178.695389,30,45,15,0,0,15,23
10339,Zr15Ta15Ti45Nb15V15Mo23,141.217871,23,15,15,45,15,0,15
9019,Ta23Ti30Nb15Mo15W45,205.854727,15,15,23,30,0,45,0
9214,Zr38Ti15Nb15V45W15,129.117289,0,15,0,15,45,15,38
7148,Zr30Ta30Ti30V15W23,141.382145,0,0,30,30,15,23,30
963,Ta15Ti23Nb30V30Mo15W15,182.243663,15,30,15,23,30,15,0
4852,Zr15Ti30Nb30V15W38,164.870405,0,30,0,30,15,38,15
709,Ta15Ti15Nb15V15Mo15W53,225.168916,15,15,15,15,15,53,0
9315,Ta45Ti38Nb45,155.386881,0,45,45,38,0,0,0
4706,Zr23Ti15Nb15W75,199.681355,0,15,0,15,0,75,23
8332,Zr45Ta53Nb15Mo15,142.740975,15,15,53,0,0,0,45
2298,Zr38Nb15V15W60,174.38117,0,15,0,0,15,60,38
1845,Zr15Ta45Nb23V15Mo15W15,183.625359,15,23,45,0,15,15,15
10937,Zr38Nb45V15W30,151.566013,0,45,0,0,15,30,38
8100,Zr15Nb23Mo30W60,229.454078,30,23,0,0,0,60,15
9670,Zr30Ta15V30Mo23W30,176.14937,23,0,15,0,30,30,30
6150,Zr45Ta23Ti15V45,117.036829,0,0,23,15,45,0,45
6930,Zr15Ta23Ti30Mo60,174.746756,60,0,23,30,0,0,15
1610,Ta38Ti30Nb60,159.925717,0,60,38,30,0,0,0
